participant_id,plan_type,industry,region,age,tenure_years,annual_salary,contribution_rate,annual_contribution,account_balance,plan_funded_ratio,projected_balance_at_65,est_monthly_benefit,replacement_ratio,readiness
107358,Defined Benefit Pension,Transportation,Southeast,43,1.7,48322,0.0448,2165,500,0.876,95746,2959,0.735,On Track
107359,401(k),Transportation,Midwest,66,8.2,98518,0.0226,2227,35202,0.798,35202,2451,0.299,Off Track
107360,401(k),Healthcare,West,36,7.1,78050,0.074,5776,31193,0.697,594359,3932,0.605,At Risk
107361,401(k),Manufacturing,Southeast,57,10,105241,0.0843,8872,113852,0.647,269273,3231,0.368,Off Track
107362,Annuity,Public Sector,Southeast,65,7.9,70122,0.0384,2693,31104,0.833,31104,1857,0.318,Off Track
107363,Annuity,Healthcare,Southwest,58,25.3,39412,0.0423,1667,52380,0.708,92753,1309,0.399,Off Track
107364,Defined Benefit Pension,Education,Southeast,53,14.4,53388,0.0609,3251,54508,0.652,164525,3645,0.819,On Track
107365,Defined Benefit Pension,Public Sector,Midwest,46,0,137862,0.0593,8175,16636,0.967,326322,6695,0.583,At Risk
107366,Defined Benefit Pension,Public Sector,Southeast,70,12.6,80951,0.0582,4711,89080,0.994,89080,3596,0.533,Off Track
107367,401(k),Transportation,Southwest,45,11.7,132968,0.1134,15079,202165,0.953,1203060,6344,0.572,At Risk
107368,Annuity,Construction,Midwest,59,21.6,61708,0.0425,2623,83222,0.999,136348,1997,0.388,Off Track
107369,Annuity,Public Sector,Northeast,46,10.8,91987,0.0552,5078,55015,0.708,337887,3426,0.447,Off Track
107370,Defined Benefit Pension,Manufacturing,Northeast,26,10.5,36050,0.0538,1939,34492,0.838,615962,4856,1.616,On Track
107371,Annuity,Construction,Southwest,45,26.9,72834,0.0277,2018,77092,0.859,321478,2892,0.477,Off Track
107372,401(k),Retail,Southwest,46,3.4,134247,0.0492,6605,17269,0.902,275234,3251,0.291,Off Track
107373,Annuity,Retail,West,46,18.4,50053,0.024,1201,26807,0.867,121653,1657,0.397,Off Track
107374,401(k),Transportation,Northeast,40,12.5,52669,0.0874,4603,59252,0.662,506843,3006,0.685,At Risk
107375,Defined Benefit Pension,Healthcare,West,56,8,95173,0.0512,4873,56578,0.785,151585,4861,0.613,At Risk
107376,Defined Benefit Pension,Retail,West,57,6.8,75209,0.044,3309,33288,0.87,85807,3558,0.568,At Risk
107377,Annuity,Construction,Southwest,44,22.9,125092,0.061,7631,178699,0.808,912683,5376,0.516,Off Track
107378,401(k),Construction,Midwest,44,15.7,65254,0.0442,2884,49686,0.94,284250,2579,0.474,Off Track
107379,Defined Benefit Pension,Retail,Midwest,35,16.8,73926,0.0479,3541,80497,0.913,742279,8019,1.302,On Track
107380,Defined Benefit Pension,Manufacturing,West,51,19.1,80872,0.038,3073,65062,1.069,211678,6073,0.901,On Track
107381,Defined Benefit Pension,Public Sector,Northeast,65,14.7,41879,0.0746,3124,75699,0.925,75699,2069,0.593,At Risk
107382,Annuity,Retail,West,65,3.5,35639,0.0693,2470,35257,1.002,35257,1118,0.376,Off Track
107383,Defined Benefit Pension,Construction,Midwest,41,0,33087,0.0665,2200,500,0.766,113819,2372,0.86,On Track
107384,Defined Benefit Pension,Manufacturing,Northeast,72,24.3,28000,0.0467,1308,63664,1.037,63664,2063,0.884,On Track
107385,401(k),Education,Southwest,44,13.7,69619,0.061,4247,48200,1.014,333708,2853,0.492,Off Track
107386,401(k),Public Sector,Southeast,36,12.6,35580,0.0813,2893,39761,0.831,428480,2428,0.819,On Track
107387,Defined Benefit Pension,Transportation,Southwest,32,26.4,56908,0.0752,4279,116717,0.81,1214945,8318,1.754,On Track
107388,Defined Benefit Pension,Manufacturing,Southeast,35,3.5,100562,0.0357,3590,4926,0.824,312111,7585,0.905,On Track
107389,Defined Benefit Pension,Retail,Midwest,52,0,45515,0.0482,2194,500,0.673,42494,2019,0.532,Off Track
107390,Defined Benefit Pension,Manufacturing,Midwest,45,0,91315,0.0735,6712,8137,0.75,273001,5476,0.72,On Track
107391,Defined Benefit Pension,Transportation,West,40,7.8,28000,0.0499,1397,14243,0.919,137775,2607,1.117,On Track
107392,Defined Benefit Pension,Retail,Northeast,38,12.9,52820,0.0538,2842,45147,1.006,398766,5284,1.2,On Track
107393,401(k),Retail,Southeast,35,23.1,120750,0.1146,13838,367194,0.961,3202983,13010,1.293,On Track
107394,Annuity,Education,Northeast,37,18.7,60021,0.0554,3325,60633,0.741,537793,3293,0.658,At Risk
107395,Annuity,Public Sector,Southeast,60,0,108059,0.0735,7942,500,1.005,45439,2485,0.276,Off Track
107396,Defined Benefit Pension,Healthcare,Midwest,70,34.4,137951,0.0579,7987,374835,0.978,374835,9515,0.828,On Track
107397,Defined Benefit Pension,Manufacturing,Midwest,70,8.7,60272,0.0546,3291,37937,0.892,37937,2289,0.456,Off Track
107398,Annuity,Public Sector,Southwest,56,21.8,53360,0.0277,1478,17495,1.013,46542,1489,0.335,Off Track
107399,401(k),Public Sector,Midwest,42,16.4,28000,0.0999,2797,54583,1.148,339941,2133,0.914,On Track
107400,401(k),Healthcare,Midwest,40,12,80170,0.1168,9364,142974,0.836,1127377,5762,0.862,On Track
107401,Defined Benefit Pension,Retail,Northeast,57,10.1,82619,0.0549,4536,81338,0.815,174535,4517,0.656,At Risk
107402,Defined Benefit Pension,Healthcare,Northeast,45,3.1,93581,0.0671,6279,22518,0.794,303195,6046,0.775,On Track
107403,401(k),Retail,West,53,1.7,110958,0.0777,8621,25996,0.814,197745,2992,0.324,Off Track
107404,401(k),Transportation,West,71,10.7,43274,0.1077,4661,84318,0.962,84318,1363,0.378,Off Track
107405,Defined Benefit Pension,Healthcare,Midwest,51,0.9,124391,0.0504,6269,48331,0.68,241015,5453,0.526,Off Track
107406,Annuity,Construction,Midwest,75,25.2,64110,0.0612,3924,141726,0.679,141726,2075,0.388,Off Track
107407,401(k),Transportation,Midwest,34,12.8,82183,0.0854,7018,76810,0.91,1062765,5597,0.817,On Track
107408,401(k),Transportation,Southwest,53,28.7,70113,0.0988,6927,228269,0.84,576180,3673,0.629,At Risk
107409,Defined Benefit Pension,Manufacturing,Northeast,52,8.5,50402,0.0493,2485,13065,0.99,74789,2864,0.682,At Risk
107410,401(k),Retail,Midwest,36,7.3,38433,0.107,4112,35121,0.695,493106,2644,0.825,On Track
107411,401(k),Public Sector,Southeast,58,16.7,77889,0.1013,7890,175340,0.806,329874,3047,0.469,Off Track
107412,Defined Benefit Pension,Healthcare,Northeast,66,9.9,45003,0.0511,2300,31269,0.834,31269,1786,0.476,Off Track
107413,401(k),Manufacturing,West,74,19.8,65828,0.0813,5352,135004,0.946,135004,2096,0.382,Off Track
107414,401(k),Public Sector,West,53,23.5,60460,0.0971,5871,157192,0.843,415345,2896,0.575,At Risk
107415,Annuity,Retail,Southwest,25,20.8,61857,0.0723,4472,94343,0.758,1662481,7088,1.375,On Track
107416,Defined Benefit Pension,Manufacturing,Northeast,54,22.9,28000,0.0526,1473,32570,0.909,83881,2466,1.057,On Track
107417,Annuity,Healthcare,Northeast,57,18.5,28000,0.0525,1470,72177,0.861,129588,1432,0.614,At Risk
107418,401(k),Construction,Midwest,45,7.6,95493,0.1161,11087,79260,0.798,662039,4540,0.571,At Risk
107419,Defined Benefit Pension,Public Sector,Southwest,51,21.1,103514,0.0949,9823,229611,0.709,725559,9294,1.077,On Track
107420,Defined Benefit Pension,Manufacturing,Southwest,42,17.6,28000,0.0672,1882,20678,0.972,167431,2958,1.268,On Track
107421,Defined Benefit Pension,Retail,West,46,7.1,83709,0.0548,4587,55241,0.822,321994,5897,0.845,On Track
107422,Defined Benefit Pension,Public Sector,Southwest,60,8.1,78083,0.0461,3600,33420,0.859,65017,3447,0.53,Off Track
107423,401(k),Healthcare,Southwest,65,11.3,34926,0.0457,1596,18088,0.929,18088,1060,0.364,Off Track
107424,401(k),Manufacturing,Southeast,33,20.9,97140,0.0912,8859,209171,0.743,2155054,9517,1.176,On Track
107425,Defined Benefit Pension,Education,Midwest,42,12.9,103869,0.0766,7956,69289,0.936,638565,9123,1.054,On Track
107426,Annuity,Manufacturing,West,29,12,101662,0.0369,3751,47788,0.948,836163,5121,0.604,At Risk
107427,Defined Benefit Pension,Manufacturing,Southeast,70,10.7,120855,0.065,7856,109099,0.774,109099,4313,0.428,Off Track
107428,401(k),Retail,Southwest,58,9.2,100003,0.1224,12240,181256,0.806,375283,3584,0.43,Off Track
107429,Annuity,Manufacturing,West,24,2.7,48719,0.0416,2027,500,0.76,318845,2281,0.562,At Risk
107430,Annuity,Manufacturing,Midwest,47,18.4,72486,0.0388,2812,46516,0.825,219679,2544,0.421,Off Track
107431,401(k),Healthcare,Midwest,45,3.9,82792,0.0755,6251,36987,0.927,348569,3232,0.468,Off Track
107432,401(k),Construction,West,39,12.5,114531,0.1357,15542,208170,0.703,1866454,8555,0.896,On Track
107433,Defined Benefit Pension,Public Sector,Southeast,60,8.7,64969,0.0856,5561,71469,0.86,126990,3160,0.584,At Risk
107434,Defined Benefit Pension,Public Sector,Southeast,60,18.1,54295,0.0588,3193,66341,0.888,106778,3281,0.725,On Track
107435,401(k),Transportation,Midwest,51,9.3,28000,0.097,2716,19456,0.918,101065,1337,0.573,At Risk
107436,Defined Benefit Pension,Public Sector,Northeast,40,4,96447,0.0648,6250,13139,0.712,399294,7161,0.891,On Track
107437,Defined Benefit Pension,Education,Midwest,40,19.9,77857,0.0686,5341,116779,0.791,794232,8487,1.308,On Track
107438,Defined Benefit Pension,Manufacturing,Midwest,49,5.4,47737,0.0539,2573,18698,0.85,113555,2849,0.716,On Track
107439,Annuity,Manufacturing,Midwest,43,13.2,93575,0.0694,6494,99094,0.763,638878,4463,0.572,At Risk
107440,Annuity,Public Sector,Midwest,48,22.2,62475,0.0653,4080,138868,0.669,489049,3192,0.613,At Risk
107441,401(k),Retail,Southwest,55,6.2,34907,0.11,3840,52206,0.999,144107,1480,0.509,Off Track
107442,401(k),Education,Southeast,30,11.2,109263,0.1367,14936,159780,0.819,2892473,11975,1.315,On Track
107443,Defined Benefit Pension,Public Sector,Midwest,39,8.6,28000,0.0544,1523,7077,0.827,122291,2619,1.122,On Track
107444,Defined Benefit Pension,Public Sector,West,48,13.1,76026,0.0573,4356,84026,0.863,349158,5925,0.935,On Track
107445,401(k),Retail,Southeast,67,11.5,68897,0.0776,5346,90437,1.012,90437,2024,0.353,Off Track
107446,401(k),Retail,West,58,19.4,28000,0.1059,2965,76408,0.968,139777,1466,0.628,At Risk
107447,Defined Benefit Pension,Transportation,Southwest,48,7,81112,0.0446,3618,39395,0.899,208156,5155,0.763,On Track
107448,401(k),Healthcare,Southeast,53,22.2,52583,0.0647,3402,75908,0.643,210133,2015,0.46,Off Track
107449,401(k),Retail,Southeast,47,24.8,119140,0.0643,7661,226170,1.064,882334,5274,0.531,Off Track
107450,Defined Benefit Pension,Construction,Northeast,61,14.1,100113,0.0346,3464,56920,0.859,87014,4888,0.586,At Risk
107451,Defined Benefit Pension,Construction,Northeast,53,5.7,78192,0.0948,7413,48318,0.621,222282,4426,0.679,At Risk
107452,Defined Benefit Pension,Transportation,Southeast,63,11.7,28000,0.0583,1632,36356,0.967,44212,1627,0.697,At Risk
107453,401(k),Healthcare,Southwest,32,11,56441,0.1724,9730,117374,0.74,1750056,7245,1.54,On Track
107454,Annuity,Education,Southeast,38,26.2,54283,0.0497,2698,42770,0.771,378130,2618,0.579,At Risk
107455,401(k),Manufacturing,Southwest,51,11.2,105890,0.0445,4712,84527,0.76,290130,3300,0.374,Off Track
107456,401(k),Construction,Southwest,54,23.1,76983,0.1212,9330,282247,0.556,675474,4176,0.651,At Risk
107457,401(k),Retail,West,77,12.9,80873,0.1013,8192,142309,0.814,142309,2496,0.37,Off Track
107458,Defined Benefit Pension,Construction,Southwest,26,12.4,100486,0.0592,5949,60664,0.977,1451606,12196,1.456,On Track
107459,401(k),Retail,Midwest,48,9.2,117659,0.0502,5906,65336,0.854,342560,3475,0.354,Off Track
107460,401(k),Construction,Southwest,47,9.9,112847,0.0751,8475,88496,0.795,514523,4048,0.431,Off Track
107461,401(k),Healthcare,Midwest,51,19.1,87294,0.1186,10353,211813,0.78,696458,4504,0.619,At Risk
107462,Defined Benefit Pension,Construction,Northeast,69,6.2,64389,0.0642,4134,22159,0.811,22159,2183,0.407,Off Track
107463,Annuity,Education,Southwest,59,19.7,84178,0.031,2610,74574,0.712,123990,2518,0.359,Off Track
107464,Annuity,Public Sector,Southwest,29,23.5,71076,0.1023,7271,147876,0.911,2070911,8680,1.465,On Track
107465,Defined Benefit Pension,Construction,Southwest,66,7.3,94008,0.0736,6919,69711,0.958,69711,3424,0.437,Off Track
107466,Defined Benefit Pension,Education,Midwest,66,21.7,56102,0.0653,3663,112778,0.965,112778,3300,0.706,On Track
107467,Defined Benefit Pension,Manufacturing,Northeast,51,20.4,97297,0.0556,5410,128716,0.942,404706,7866,0.97,On Track
107468,401(k),Retail,Midwest,29,19,73302,0.0372,2727,43545,0.916,679615,4098,0.671,At Risk
107469,401(k),Transportation,Southwest,46,6.9,82809,0.126,10434,71876,0.822,569720,3969,0.575,At Risk
107470,Defined Benefit Pension,Retail,Southwest,54,11,38504,0.0753,2899,22779,0.927,86644,2348,0.732,On Track
107471,401(k),Transportation,West,60,11,64339,0.077,4954,73888,0.895,126805,2031,0.379,Off Track
107472,Defined Benefit Pension,Transportation,West,27,28.7,84503,0.0708,5983,143074,0.671,2122850,13414,1.905,On Track
107473,401(k),Healthcare,Northeast,39,11.9,66896,0.116,7760,126710,0.794,1035506,5124,0.919,On Track
107474,Defined Benefit Pension,Retail,West,61,10.5,28000,0.0613,1716,19123,0.91,31649,1613,0.691,At Risk
107475,401(k),Retail,Northeast,66,2.8,37447,0.0447,1674,10064,0.895,10064,1034,0.331,Off Track
107476,401(k),Education,West,53,4.2,81571,0.0421,3434,7560,0.783,73144,2283,0.336,Off Track
107477,Defined Benefit Pension,Public Sector,Northeast,62,6.5,114120,0.0451,5147,52038,0.825,78364,3950,0.415,Off Track
107478,401(k),Public Sector,Midwest,53,14.9,65488,0.0589,3857,39942,0.818,145439,2122,0.389,Off Track
107479,Annuity,Education,Southwest,60,0.6,58310,0.0236,1376,7477,0.864,17763,1517,0.312,Off Track
107480,401(k),Manufacturing,Northeast,50,6.7,101463,0.0828,8401,61002,0.978,341736,3472,0.411,Off Track
107481,Annuity,Education,Midwest,54,0,72305,0.0666,4816,41393,1.061,150680,2310,0.383,Off Track
107482,401(k),Retail,Northeast,33,23.2,92806,0.0756,7016,157507,0.909,1654136,7834,1.013,On Track
107483,401(k),Education,West,57,12.9,63720,0.0534,3403,41050,0.599,99109,1923,0.362,Off Track
107484,Defined Benefit Pension,Manufacturing,Southwest,33,14.5,60627,0.0669,4056,71876,0.74,832493,7322,1.449,On Track
107485,401(k),Transportation,Northeast,57,3.3,95015,0.1151,10936,47897,0.851,184579,2949,0.372,Off Track
107486,Defined Benefit Pension,Retail,Midwest,43,21.3,90830,0.0902,8193,172185,1.014,975988,10066,1.33,On Track
107487,Defined Benefit Pension,Manufacturing,West,52,24,63017,0.0737,4644,158581,1.033,425931,5910,1.125,On Track
107488,Defined Benefit Pension,Education,Northeast,37,12.5,40522,0.0611,2476,14219,1.01,242359,3847,1.139,On Track
107489,Defined Benefit Pension,Public Sector,Midwest,42,8.2,28000,0.065,1820,10245,0.794,124666,2508,1.075,On Track
107490,Annuity,Manufacturing,Northeast,52,16.4,28951,0.0915,2649,55968,0.83,169395,1565,0.649,At Risk
107491,Annuity,Construction,Southwest,57,17.9,54269,0.0501,2719,62047,0.978,125805,1776,0.393,Off Track
107492,401(k),Healthcare,Midwest,61,19,80865,0.0504,4076,110033,0.582,156745,2544,0.378,Off Track
107493,Defined Benefit Pension,Education,Midwest,34,17.3,28000,0.0842,2358,21546,0.782,331137,3504,1.502,On Track
107494,Annuity,Public Sector,Southwest,30,19.7,28000,0.0789,2209,37712,1.045,536017,2787,1.194,On Track
107495,401(k),Manufacturing,West,36,6.5,82572,0.0942,7778,38080,0.906,779103,4661,0.677,At Risk
107496,Defined Benefit Pension,Construction,Southeast,35,19.3,115924,0.0464,5379,113899,0.848,1079432,11728,1.214,On Track
107497,401(k),Education,West,67,8.4,102486,0.0479,4909,68857,0.889,68857,2563,0.3,Off Track
107498,401(k),Healthcare,Southeast,64,0,28000,0.0515,1442,500,1.106,1972,1007,0.431,Off Track
107499,Defined Benefit Pension,Healthcare,Midwest,36,8.3,82969,0.0631,5235,42674,0.908,616729,7998,1.157,On Track
107500,401(k),Healthcare,Southwest,69,7.6,98762,0.0873,8622,83228,0.975,83228,2611,0.317,Off Track
107501,401(k),Public Sector,Southwest,63,13.9,58133,0.0761,4424,65082,0.991,82240,1727,0.357,Off Track
107502,Defined Benefit Pension,Construction,Southwest,28,18.7,65368,0.0292,1909,42862,1.15,613115,6946,1.275,On Track
107503,401(k),Transportation,Midwest,36,13.5,81338,0.1186,9647,117944,0.859,1349469,6532,0.964,On Track
107504,401(k),Public Sector,Southwest,28,28.1,85659,0.1125,9637,255735,0.915,3435033,13592,1.904,On Track
107505,401(k),Education,Southwest,47,7.8,82559,0.0603,4978,53345,0.948,306113,3084,0.448,Off Track
107506,Annuity,Public Sector,Midwest,48,0,92280,0.0623,5749,500,0.746,163542,2852,0.371,Off Track
107507,Annuity,Education,Northeast,48,14.2,78038,0.0729,5689,96519,1.075,420407,3352,0.515,Off Track
107508,401(k),Manufacturing,Northeast,24,7.6,54477,0.0727,3960,10762,0.828,723552,3774,0.831,On Track
107509,401(k),Education,West,31,3.3,59505,0.0926,5510,23620,0.752,745322,3972,0.801,On Track
107510,401(k),Transportation,Southwest,51,9.6,50183,0.0638,3202,38238,0.892,153743,1767,0.423,Off Track
107511,401(k),Construction,Southwest,55,5.7,59090,0.0528,3120,11927,0.703,62484,1686,0.342,Off Track
107512,Defined Benefit Pension,Education,Southeast,24,6.5,87728,0.0788,6913,45288,0.818,1535689,11699,1.6,On Track
107513,401(k),Construction,Southwest,33,24.2,50363,0.1091,5495,136249,0.908,1378707,5855,1.395,On Track
107514,401(k),Education,Southwest,60,13,101959,0.1044,10645,154648,0.658,266961,3223,0.379,Off Track
107515,401(k),Public Sector,Midwest,33,9.9,44327,0.0414,1835,19279,0.885,291198,2079,0.563,At Risk
107516,Annuity,Construction,Southeast,48,24.8,77691,0.0492,3822,100193,0.718,377627,3201,0.494,Off Track
107517,401(k),Manufacturing,Midwest,32,9.6,95403,0.099,9445,103669,0.877,1628563,7762,0.976,On Track
107518,Defined Benefit Pension,Transportation,West,58,2.2,84566,0.0571,4829,500,0.883,41286,3224,0.458,Off Track
107519,Defined Benefit Pension,Construction,Southwest,24,1.4,28000,0.0315,882,7621,0.856,214888,3116,1.336,On Track
107520,Defined Benefit Pension,Construction,Northeast,44,11.4,75731,0.0512,3877,29643,0.855,255825,5813,0.921,On Track
107521,Defined Benefit Pension,Healthcare,Southeast,59,0,51342,0.0435,2233,500,1.006,16285,1723,0.403,Off Track
107522,401(k),Construction,Northeast,55,2.6,34978,0.0439,1536,25537,0.624,65979,1220,0.419,Off Track
107523,Defined Benefit Pension,Retail,Southwest,42,8.9,78241,0.0731,5719,31983,0.843,390936,6379,0.978,On Track
107524,Defined Benefit Pension,Manufacturing,Midwest,40,21.1,37030,0.0634,2348,56343,0.927,370639,4087,1.324,On Track
107525,Defined Benefit Pension,Healthcare,Southeast,45,22.3,78855,0.0379,2989,59750,1.075,301578,6919,1.053,On Track
107526,401(k),Education,Southeast,33,17.3,112767,0.1515,17084,312920,0.791,3572155,14241,1.515,On Track
107527,401(k),Education,Northeast,47,12,80463,0.0906,7290,101893,0.861,516139,3732,0.557,At Risk
107528,Defined Benefit Pension,Education,Midwest,47,7.4,65481,0.0581,3804,70411,1.032,318542,4778,0.876,On Track
107529,Defined Benefit Pension,Healthcare,West,43,15.1,67500,0.0716,4833,79826,0.837,497371,6476,1.151,On Track
107530,Defined Benefit Pension,Retail,Southeast,60,26.3,97592,0.0617,6021,218976,0.989,326980,7242,0.89,On Track
107531,Defined Benefit Pension,Healthcare,Midwest,35,13.1,63443,0.0607,3851,50316,0.963,593443,6736,1.274,On Track
107532,Defined Benefit Pension,Healthcare,West,28,8.3,58970,0.0839,4948,65917,1.023,1198988,8419,1.713,On Track
107533,Defined Benefit Pension,Public Sector,Southeast,42,10.7,45923,0.0468,2149,26720,0.788,203058,3759,0.982,On Track
107534,Defined Benefit Pension,Education,West,49,9.9,46966,0.077,3616,59714,0.796,244526,3510,0.897,On Track
107535,Annuity,Transportation,Southeast,47,16.4,97011,0.0384,3725,42029,0.65,235089,3117,0.386,Off Track
107536,401(k),Retail,Midwest,46,5.9,58393,0.0842,4917,34107,0.793,269192,2357,0.484,Off Track
107537,Annuity,Education,Southwest,34,15.2,87546,0.0334,2924,38169,0.895,480337,3790,0.519,Off Track
107538,Defined Benefit Pension,Public Sector,Southwest,36,16.5,89808,0.0332,2982,60572,1.003,547796,8562,1.144,On Track
107539,Defined Benefit Pension,Transportation,Midwest,42,14.8,45231,0.0546,2470,57948,0.891,337427,4393,1.165,On Track
